X,Graphic Profile 1
0.106461823,23.0627
0.106738935,23.4451
0.107016046,24.3028
0.107293157,27.3991
0.107570269,28.8117
0.10784738,26.1588
0.108124492,24.558
0.108401603,25.7042
0.108678714,26.9989
0.108955826,26.5888
0.109232937,26.8601
0.109510049,28.5724
0.10978716,30.5098
0.110064272,33.3282
0.110341383,34.5424
0.110618494,34.7547
0.110895606,33.1138
0.111172717,32.0328
0.111449829,32.9482
0.11172694,34.4316
0.112004051,33.545
0.112281163,31.5766
0.112558274,30.5232
0.112835386,30.5767
0.113112497,30.7583
0.113389609,29.8073
0.11366672,27.4637
0.113943831,26.4318
0.114220943,26.4928
0.114498054,29.1895
0.114775166,30.4934
0.115052277,30.1118
0.115329388,29.4413
0.1156065,30.8609
0.115883611,32.8185
0.116160723,33.6664
0.116437834,33.1738
0.116714946,32.2737
0.116992057,31.4006
0.117269168,31
0.11754628,30.3396
0.117823391,30.3934
0.118100503,32.1377
0.118377614,32.968
0.118654725,33
0.118931837,32.7267
0.119208948,31.8859
0.11948606,31.0145
0.119763171,30.1445
0.120040283,29.34
0.120317394,29.5701
0.120594505,30.2622
0.120871617,29.5073
0.121148728,27.6533
0.12142584,25.2146
0.121702951,24.0095
0.121980062,23.0873
0.122257174,24.6682
0.122534285,25.5702
0.122811397,24.9474
0.123088508,24.0061
0.12336562,24.7082
0.123642731,25.0992
0.123919842,24.4801
0.124196954,23.3295
0.124474065,23.5994
0.124751177,25.8735
0.125028288,24.9192
0.125305399,23.1314
0.125582511,22.1589
0.125859622,22
0.126136734,21.9421
0.126413845,23.7021
0.126690957,24.4163
0.126968068,23.005
0.127245179,21.5811
0.127522291,22.2357
0.127799402,24.512
0.128076514,24.8944
0.128353625,25.4856
0.128630736,27.6681
0.128907848,27.9164
0.129184959,26.6515
0.129462071,26.1933
0.129739182,26.2783
0.130016294,27.2126
0.130293405,29.662
0.130570516,29.8138
0.130847628,28.7315
0.131124739,27.8294
0.131401851,27.5084
0.131678962,27.8664
0.131956074,28.1666
0.132233185,27.6254
0.132510296,26.1489
0.132787408,25.1536
0.133064519,25.1699
0.133341631,24.7279
0.133618742,23.9129
0.133895853,23.1086
0.134172965,23.5931
0.134450076,24.6909
0.134727188,24.674
0.135004299,24.9098
0.135281411,26.1617
0.135558522,25.8394
0.135835633,26.3783
0.136112745,27.8072
0.136389856,28
0.136666968,28.186
0.136944079,28.5783
0.13722119,28.1811
0.137498302,27.204
0.137775413,26.56
0.138052525,25.9846
0.138329636,24.9422
0.138606748,24.3396
0.138883859,24.474
0.13916097,24.8453
0.139438082,25.3842
0.139715193,25.9231
0.139992305,25.1306
0.140269416,24.2765
0.140546958,23.3409
0.1408245,22.393
0.141102042,21.7998
0.141379584,21.2151
0.141657126,21.0189
0.141934668,20.792
0.14221221,21.0781
0.142489752,22.4379
0.142767294,23.5334
0.143044836,21.8199
0.143322378,16.851
0.14359992,16.0257
0.143877462,17.6277
0.144155005,17.179
0.144432547,15.8953
0.144710089,15.2742
0.144987631,15.7175
0.145265173,15.6664
0.145542715,15.5272
0.145820257,17.7369
0.146097799,21.2649
0.146375341,22.3216
0.146652883,21.3829
0.146930425,19.95
0.147207967,17.467
0.147485509,13.9811
0.147763051,13.263
0.148040593,13.9267
0.148318135,14
0.148595677,14.1562
0.148873219,14.111
0.149150761,14.171
0.149428303,14
0.149705845,12.9366
0.149983387,11.2728
0.150260929,10.0928
0.150538471,10.9346
0.150816013,12.8827
0.151093555,14.169
0.151371097,14.8101
0.151648639,13.3919
0.151926181,14.048
0.152203723,16.8546
0.152481266,16.7461
0.152758808,16.9469
0.15303635,16.5846
0.153313892,16.7653
0.153591434,17.5121
0.153868976,16.9674
0.154146518,15.681
0.15442406,14.4685
0.154701602,13.6287
0.154979144,12.3863
0.155256686,10.9796
0.155534228,10.7249
0.15581177,11.0763
0.156089312,10.9865
0.156366854,10.3844
0.156644396,10.0019
0.156921938,9.4713
0.15719948,9.9327
0.157477022,10
0.157754564,10.9135
0.158032106,11.7303
0.158309648,11.591
0.15858719,12.1302
0.158864732,12.3784
0.159142274,11.7937
0.159419816,11.351
0.159697358,10.8238
0.1599749,10.1192
0.160252442,10.5452
0.160529985,11.1103
0.160807527,11
0.161085069,10.1114
0.161362611,10
0.161640153,10.5386
0.161917695,10.1092
0.162195237,9.3785
0.162472779,9
0.162750321,9
0.163027863,9.965
0.163305405,11.7919
0.163582947,11.8767
0.163860489,10.7311
0.164138031,10.8033
0.164415573,13.8517
0.164693115,16.1931
0.164970657,16.9931
0.165248199,16.215
0.165525741,16.0289
0.165803283,16
0.166080825,16.798
0.166358367,17.6638
0.166635909,17.4007
0.166913451,17
0.167190993,16.3668
0.167468535,16
0.167746077,15.994
0.168023619,16.4543
0.168301161,17.7143
0.168578703,18.7378
0.168856246,17.5039
0.169133788,16.2322
0.16941133,16.1089
0.169688872,16.8788
0.169966414,18.0879
0.170243956,18.6742
0.170521498,18.8431
0.17079904,19.0833
0.171076582,19.5679
0.171354124,19.7131
0.171631666,18.6403
0.171909208,17.0812
0.17218675,15.5729
0.172464292,14.7276
0.172741834,14.1224
0.173019376,14.675
0.173296918,17.0543
0.17357446,18.5942
0.173852002,18.9442
0.174129544,18.1302
0.174407086,15.9579
0.174684628,15.7798
0.17496217,16.2175
0.175239712,16.6736
0.175517254,15.6694
0.175794796,13.7672
0.176072338,12.5339
0.17634988,13.2278
0.176627422,14.6841
0.176904965,15.4608
0.177182507,15.1496
0.177460049,16.1097
0.177737591,17.6596
0.178015133,18.9459
0.178292675,18.9631
0.178570217,18.1727
0.178847759,17.0785
0.179125301,16.8248
0.179402843,15.6999
0.179680385,13.5364
0.179957927,11.3836
0.180235469,10.4971
0.180513011,9.9347
0.180790553,9.351
0.181068095,7.8146
0.181345637,7.9661
0.181623179,8.846
0.181900721,8.1041
0.182178263,7.9973
0.182455805,9.6593
0.182733347,9.0129
0.183010889,8.142
0.183288431,8
0.183565973,8.669
0.183843515,9
0.184121057,9.538
0.184398599,10.0278
0.184676141,10.4095
0.184953683,10.6777
0.185231226,10.831
0.185508768,10.1467
0.18578631,9
0.186063852,9.0867
0.186341394,10.0108
0.186618936,10.129
0.186896478,8.9366
0.18717402,6.0574
0.187451562,5.9178
0.187729104,7.4805
0.188006646,8
0.188284188,7.446
0.18856173,7.5065
0.188839272,8.4421
0.189116814,9.369
0.189394356,9.5095
0.189671898,8.6198
0.18994944,8.109
0.190226982,8.7958
0.190504524,10.8321
0.190782066,11.8643
0.191059608,11.5215
0.19133715,10.3088
0.191614692,8.3687
0.191892234,8.3892
0.192169776,8.9608
0.192447318,8.4881
0.19272486,8
0.193002402,8.0312
0.193279945,7.8829
0.193557487,7.0179
0.193835029,6.295
0.194112571,7.1439
0.194390112,8.1873
0.194667653,9.495
0.194945195,9.3577
0.195222736,9
0.195500278,9.5
0.195777819,10.555
0.19605536,10.0373
0.196332902,8.6351
0.196610443,7.0575
0.196887985,7.8775
0.197165526,8.4275
0.197443067,8.1489
0.197720609,7.6778
0.19799815,7.3766
0.198275692,7
0.198553233,6.102
0.198830774,5.4923
0.199108316,6.21
0.199385857,7.0899
0.199663399,6.9018
0.19994094,6.3124
0.200218481,5.777
0.200496023,6.113
0.200773564,6.886
0.201051106,9.1908
0.201328647,10.9861
0.201606188,12.2493
0.20188373,13.8998
0.202161271,14.8099
0.202438813,14.3961
0.202716354,13.6258
0.202993895,13
0.203271437,13
0.203548978,13.691
0.20382652,14.4655
0.204104061,14.1826
0.204381602,13.234
0.204659144,12.1436
0.204936685,11.2881
0.205214227,10.3012
0.205491768,9.1113
0.205769309,7.6341
0.206046851,6.7126
0.206324392,5.9992
0.206601934,5.4885
0.206879475,5.8385
0.207157016,4.7766
0.207434558,3.9369
0.207712099,3.297
0.207989641,4.263
0.208267182,4.3688
0.208544723,4.4082
0.208822265,4.8189
0.209099806,5.8184
0.209377348,6.7016
0.209654889,7.2248
0.20993243,8
0.210209972,8.11
0.210487513,9
0.210765055,8.6315
0.211042596,8.0285
0.211320137,9.114
0.211597679,9.6991
0.21187522,9.2482
0.212152762,7.8135
0.212430303,6.2466
0.212707844,4.4169
0.212985386,3.2029
0.213262927,3.3165
0.213540469,4.3746
0.21381801,4.9103
0.214095551,3.9685
0.214373093,3.0399
0.214650634,2.1458
0.214928176,2.9547
0.215205717,4.5656
0.215483258,5.6187
0.2157608,5.8177
0.216038341,5.7381
0.216315883,5.8225
0.216593424,5.6552
0.216870965,6.2263
0.217148507,7.5639
0.217426048,9.7023
0.21770359,9.9594
0.217981131,9.184
0.218258672,8.3742
0.218536214,8.199
0.218813755,7.6276
0.219091297,7.3615
0.219368838,7.1951
0.219646379,7.4873
0.219923921,8.4456
0.220201462,9.1468
0.220479004,9.6962
0.220756545,8.7852
0.221034086,9.6744
0.221311628,10.1212
0.221589169,10.9885
0.221866711,11
0.222144252,10.7229
0.222421793,10.6539
0.222699335,10.0122
0.222976876,9.6225
0.223254418,9.6573
0.223531959,10
0.2238095,10.2641
0.224087042,11.1711
0.224364583,12
0.224642125,11.9341
0.224919666,10.0151
0.225197207,6.8605
0.225474749,6.7363
0.22575229,7.5438
0.226029832,7.1363
0.226307373,5.8911
0.226584914,5.3976
0.226862456,5.957
0.227139997,5.9453
0.227417539,5.4713
0.22769508,6.2631
0.227972621,9.275
0.228250163,12.7251
0.228527704,13.8503
0.228805246,13.5132
0.229082787,13.127
0.229360328,13.2592
0.22963787,13.0295
0.229915411,13.0775
0.230192953,13.6436
0.230470494,13.8784
0.230748035,13.7527
0.231025577,12.6245
0.231303118,11.2094
0.23158066,12.5072
0.231858201,16.625
0.232135742,19.0301
0.232413284,19.5069
0.232690825,19.1406
0.232968367,18.5142
0.233245908,17.6738
0.233523449,16.9734
0.233800991,17.2473
0.234078532,17.7123
0.234356074,18.2815
0.234633615,19.082
0.234911156,19.0155
0.235188698,18.971
0.235466239,18.7626
0.235743781,18.2517
0.236021322,16.9059
0.236298863,15.5126
0.236576405,15.458
0.236853946,15.7087
0.237131488,15.4314
0.237409029,13.7458
0.23768657,11.894
0.237964112,11.9399
0.238241653,11.2713
0.238519195,9.9979
0.238796736,10.0413
0.239074277,11.1606
0.239351819,13.1011
0.23962936,14.8841
0.239906902,15.9138
0.240184443,15.9096
0.240461984,14.1656
0.240739526,12.0912
0.241017067,11.4777
0.241294609,11.9508
0.24157215,11.6897
0.241849691,10.7276
0.242127233,10.0224
0.242404774,10.4138
0.242682316,11.7215
0.242959857,12.8483
0.243237398,13.3333
0.24351494,13.0468
0.243792481,13.6128
0.244070023,14
0.244347564,13.5442
0.244625105,12.8105
0.244902647,12.9186
0.245180188,13.4905
0.24545773,14.6119
0.245735271,14.0607
0.246012812,14.5628
0.246290354,14.1853
0.246567895,13.1375
0.246845437,12.5601
0.247122978,12.0088
0.247400519,12.3796
0.247678061,11.7405
0.247955602,11.3781
0.248233144,12.0113
0.248510685,13.2793
0.248788226,15.8198
0.249065768,16.7296
0.249343309,16.8127
0.249620851,15.6542
0.249898392,15.2354
0.250175933,15.8501
0.250453475,16
0.250731016,15.3582
0.251008558,15.9271
0.251286099,17.2217
0.25156364,18.2634
0.251841182,18.9798
0.252118723,19.7419
0.252396265,18.6898
0.252673806,18.3741
0.252951347,19.1014
0.253228889,19.5279
0.25350643,19.7595
0.253783972,20.1897
0.254061513,20.1827
0.254339054,18.7445
0.254616596,16.8965
0.254894137,15.5268
0.255171679,15.7382
0.25544922,17.7483
0.255726761,19.9014
0.256004303,20.3302
0.256281844,20.6585
0.256559386,20.1044
0.256836927,20.5096
0.257114468,19.2798
0.25739201,17.8666
0.257669551,16.9176
0.257947093,17.0463
0.258224634,18.0364
0.258502175,18.1944
0.258779717,17.8174
0.259057258,17.7028
0.2593348,18.2174
0.259612341,19.1389
0.259889882,20
0.260167424,20.0022
0.260444965,19.0965
0.260722507,19
0.261000048,18.1823
0.261277589,17.5543
0.261555131,17.0848
0.261832672,18.4518
0.262110214,19.4325
0.262387755,19.7078
0.262665296,17.9617
0.262942838,15.6376
0.263220379,13.8814
0.263497921,13
0.263775462,12.8574
0.264053003,11.5882
0.264330545,10.212
0.264608086,10.8623
0.264885628,12.5374
0.265163169,13.5274
0.26544071,12.5592
0.265718252,11.1543
0.265995793,11.3337
0.266273335,12.3526
0.266550876,12.9958
0.266828417,12.5498
0.267105959,11.9912
0.2673835,12.3157
0.267661042,12.6241
0.267938583,11.3665
0.268216124,10.4264
0.268493666,11.5181
0.268771207,12.4462
0.269048749,12.0216
0.26932629,12.0526
0.269603831,12.3133
0.269881373,13
0.270158914,13.1805
0.270436456,14.4882
0.270713997,15.7959
0.270991538,17.6735
0.27126908,17.9103
0.271546621,18
0.271824163,18.9192
0.272101704,20.9411
0.272379245,21.3046
0.272656787,19.8253
0.272934328,19
0.27321187,19.1923
0.273489411,18.9267
0.273766952,18.864
0.274044494,17.9425
0.274322035,17.021
0.274599577,17.0202
0.274877118,16.5159
0.275154659,16.7499
0.275432201,18.0262
0.275709742,18.8955
0.275987284,18.3585
0.276264825,16.8276
0.276542366,15.2214
0.276819908,14.6886
0.277097449,14.6437
0.277374991,13.7633
0.277652532,12.5496
0.277930073,12.1634
0.278207615,12.6574
0.278485156,12.7046
0.278762698,12.0099
0.279040239,10.9741
0.27931778,10.2326
0.279595322,10.7199
0.279872863,11.9489
0.280150405,12.9258
0.280427946,13.7027
0.280705487,15.2682
0.280983029,17.0924
0.28126057,17.9331
0.281538112,17.9095
0.281815653,18.2428
0.282093194,18.3391
0.282370736,18.9592
0.282648277,16.7981
0.282925819,15.1931
0.28320336,14.3591
0.283480901,12.6626
0.283758443,11.0541
0.284035984,11.7188
0.284313526,13.1966
0.284591067,13.8878
0.284868608,13.0207
0.28514615,11.442
0.285423691,11.2628
0.285701233,11.649
0.285978774,12.7639
0.286256315,14.4465
0.286533857,14.7664
0.286811398,13.0195
0.28708894,10.8969
0.287366481,10.0099
0.287644022,10.6345
0.287921564,13.399
0.288199105,16.1022
0.288476647,17.4537
0.288754188,16.1131
0.289031729,14.8981
0.289309271,13.095
0.289586812,11.3193
0.289864354,12.7507
0.290141895,14.5922
0.290419436,15
0.290696978,14.7214
0.290974519,14.7061
0.291252061,14.2521
0.291529602,14.4893
0.291807143,15.3181
0.292084685,16.5098
0.292362226,18.7441
0.292639768,19.7987
0.292917309,20.7202
0.29319485,21
0.293472392,21
0.293749933,21
0.294027475,20.7663
0.294305016,20.0524
0.294582557,18.9985
0.294860099,18.3701
0.29513764,16.3511
0.295415182,14.8217
0.295692723,13.5141
0.295970264,13.8659
0.296247806,14.5027
0.296525347,16.3216
0.296802889,17.7758
0.29708043,18.42
0.297357971,17.8064
0.297635513,17.1558
0.297913054,16.8893
0.298190596,17.006
0.298468137,17.2354
0.298745678,17.5534
0.29902322,19.9868
0.299300761,21.3077
0.299578303,21.0432
0.299855844,20.0541
0.300133385,18.6285
0.300410927,19.1327
0.300688468,20.021
0.30096601,20.1124
0.301243551,19.8999
0.301521092,19.1507
0.301798634,18.0557
0.302076175,19.0507
0.302353717,21.5067
0.302631258,22.9786
0.302908799,21.577
0.303186341,20.1693
0.303463882,19.1671
0.303741424,19.3285
0.304018965,19.5765
0.304296506,20.043
0.304574048,20.8153
0.304851589,20.7972
0.305129131,19.5547
0.305406672,19
0.305684213,19.0601
0.305961755,19.1666
0.306239296,18.5614
0.306516838,17.7785
0.306794379,17.797
0.30707192,18.7172
0.307349462,18.3613
0.307627003,17.5268
0.307904545,17.7624
0.308182086,18.4033
0.308459627,19.8505
0.308737169,20.5276
0.30901471,19.9184
0.309292252,19.383
0.309569793,18.8476
0.309847334,18.3123
0.310124876,18.6308
0.310402417,19.7754
0.310679958,21.5288
0.3109575,21.9095
0.311235041,21.8386
0.311512583,22.2023
0.311790124,22.0523
0.312067665,21.4633
0.312345207,20.7741
0.312622748,19.7208
0.31290029,18.4245
0.313177831,17.1383
0.313455372,16.088
0.313732914,16
0.314010455,15.8883
0.314287997,14.6977
0.314565538,13.3235
0.314843079,14.2345
0.315120621,16.6482
0.315398162,18
0.315675704,17.917
0.315953245,18.1225
0.316230786,16.7779
0.316508328,15.9525
0.316785869,15.7286
0.317063411,16.5694
0.317340952,16.5184
0.317618493,13.7961
0.317896035,11.9785
0.318173576,11.9279
0.318451118,12.0685
0.318728659,11.4482
0.3190062,11.0244
0.319283742,11.626
0.319561283,14.0861
0.319838825,16.0552
0.320116366,16.0649
0.320393907,16.8372
0.320671449,17.9105
0.32094899,18.245
0.321226532,18.5051
0.321504073,16.6333
0.321781614,14.744
0.322059156,14.7221
0.322336697,16.2764
0.322614239,17.9947
0.32289178,18.1475
0.323169321,18.055
0.323446863,16.6097
0.323724404,16.0035
0.324001946,16.057
0.324279487,15.6268
0.324557028,15.2891
0.32483457,15.5968
0.325112111,15.4961
0.325389653,15.4026
0.325667194,15.2556
0.325944735,15.8855
0.326222277,16.6791
0.326499818,16.1307
0.32677736,16.1998
0.327054901,15.8136
0.327332442,15.4275
0.327609984,15.9503
0.327887525,17.3747
0.328165067,18.0211
0.328442608,17.2093
0.328720149,16.2011
0.328997691,15.9429
0.329275232,15.5619
0.329552774,15.3596
0.329830315,15.7189
0.330107856,14.7974
0.330385398,13.9554
0.330662939,14.4222
0.330940481,15.7582
0.331218022,16.0853
0.331495563,14.825
0.331773105,13.8846
0.332050646,14.7904
0.332328188,16.098
0.332605729,17.4057
0.33288327,19.0076
0.333160812,20.2313
0.333438353,21.0502
0.333715895,20.6355
0.333993436,18.8962
0.334270977,18.4781
0.334548519,20.1719
0.33482606,21.8669
0.335103602,22.7898
0.335381143,23.1629
0.335658684,21.4199
0.335936226,19.3589
0.336213767,18.1409
0.336491309,18.3973
0.33676885,19.3189
0.337046391,20.5264
0.337323933,21.4491
0.337601474,20.2677
0.337879022,19.7073
0.338156569,19.3948
0.338434117,19.447
0.338711664,20.5381
0.338989212,22.156
0.339266759,22.9852
0.339544306,22.0644
0.339821854,20.5349
0.340099401,18.4291
0.340376949,16.0788
0.340654496,14.0145
0.340932044,12.868
0.341209591,12.5321
0.341487139,12.2217
0.341764686,13.4593
0.342042234,14.6374
0.342319781,14.5343
0.342597328,13.7738
0.342874876,13.4968
0.343152423,13.0103
0.343429971,14.1351
0.343707518,18.8467
0.343985066,23.3492
0.344262613,24.7577
0.344540161,24.2185
0.344817708,24
0.345095255,23.9251
0.345372803,23.067
0.34565035,22.2246
0.345927898,21.7799
0.346205445,20.6429
0.346482993,19.8875
0.34676054,19.5384
0.347038088,18.5261
0.347315635,15.4385
0.347593183,13.362
0.34787073,12.4871
0.348148277,11.3395
0.348425825,10.1196
0.348703372,10.2486
0.34898092,10
0.349258467,10.019
0.349536015,9.8808
0.349813562,9.7604
0.35009111,9.0613
0.350368657,9.2365
0.350646205,8.7859
0.350923752,8.4614
0.351201299,8.9963
0.351478847,9
0.351756394,9.6765
0.352033942,11.3085
0.352311489,13.7797
0.352589037,15.7357
0.352866584,16.027
0.353144132,16.4697
0.353421679,16.1618
0.353699226,14.276
0.353976774,14.0134
0.354254321,14.5043
0.354531869,13.6894
0.354809416,11.6583
0.355086964,9.0807
0.355364511,10.4094
0.355642059,11.7786
0.355919606,12.3499
0.356197154,12.6171
0.356474701,12.434
0.356752248,12.2233
0.357029796,12.3752
0.357307343,11.8842
0.357584891,11.3551
0.357862438,11.8212
0.358139986,11.2951
0.358417533,10.1783
0.358695081,7.8463
0.358972628,6.7931
0.359250176,6.0373
0.359527723,7.3647
0.35980527,8.028
