OBJECTID,ORIG_FID,Id,X_axis,RASTERVALU,Latitude,Longitude,Distance,Elevation
186,0,0,186,6.9814653,3273869.574860624969006,476440.486807201057673,3,6.981465339660645
187,0,0,187,6.9772959,3273870.319214610382915,476443.392996653914452,3,6.977295875549316
188,0,0,188,7.0284648,3273871.063568590208888,476446.299186108633876,3,7.028464794158936
189,0,0,189,7.0582032,3273871.807922573760152,476449.205375564284623,3,7.058203220367432
190,0,0,190,7.0253043,3273872.552276555448771,476452.111565019004047,3,7.025304317474365
191,0,0,191,6.9462824,3273873.296630539000034,476455.017754474654794,3,6.946282386779785
192,0,0,192,6.9453902,3273874.040984524413943,476457.923943930305541,3,6.945390224456787
193,0,0,193,6.9690881,3273874.785338504239917,476460.830133385024965,3,6.969088077545166
194,0,0,194,6.9476118,3273875.529692487791181,476463.736322837881744,3,6.947611808776855
195,0,0,195,6.9994903,3273876.274046473205090,476466.642512295395136,3,6.999490261077881
196,0,0,196,7.0973067,3273877.018400453031063,476469.548701749183238,3,7.097306728363037
197,0,0,197,7.0196753,3273877.762754436582327,476472.454891203902662,3,7.019675254821777
198,0,0,198,6.8060350,3273878.507108416408300,476475.361080659553409,3,6.806035041809082
199,0,0,199,7.0260897,3273879.251462401822209,476478.267270114272833,3,7.026089668273926
