OBJECTID,ORIG_FID,Id,X_axis,RASTERVALU,Latitude,Longitude,Distance,Elevation
248,0,0,7926,-15.7217722,3743681.495727539062500,750680.524475097656250,3,-15.721772193908691
249,0,0,7927,-15.7128067,3743678.819274902343750,750679.169311523437500,3,-15.712806701660156
250,0,0,7928,-15.7030249,3743676.142883300781250,750677.814086914062500,3,-15.703024864196777
251,0,0,7929,-15.6942863,3743673.466308593750000,750676.459106445312500,3,-15.694286346435547
252,0,0,7930,-15.6842909,3743670.789672851562500,750675.103881835937500,3,-15.684290885925293
253,0,0,7931,-15.6842909,3743668.113281250000000,750673.748901367187500,3,-15.684290885925293
254,0,0,7932,-15.6756477,3743665.436706542968750,750672.393676757812500,3,-15.675647735595703
255,0,0,7933,-15.6635437,3743662.760314941406250,750671.038696289062500,3,-15.663543701171875
256,0,0,7934,-15.6549807,3743660.083679199218750,750669.683471679687500,3,-15.654980659484863
257,0,0,7935,-15.6443405,3743657.407287597656250,750668.328491210937500,3,-15.644340515136719
258,0,0,7936,-15.6364784,3743654.730712890625000,750666.973327636718750,3,-15.636478424072266
259,0,0,7937,-15.6364784,3743652.054321289062500,750665.618286132812500,3,-15.636478424072266
260,0,0,7938,-15.6260147,3743649.377685546875000,750664.263122558593750,3,-15.626014709472656
261,0,0,7939,-15.6260147,3743646.701293945312500,750662.907897949218750,3,-15.626014709472656
262,0,0,7940,-15.6154146,3743644.024719238281250,750661.552917480468750,3,-15.615414619445801
263,0,0,7941,-15.6090508,3743641.348327636718750,750660.197692871093750,3,-15.609050750732422
264,0,0,7942,-15.5989923,3743638.671691894531250,750658.842712402343750,3,-15.598992347717285
265,0,0,7943,-15.5989923,3743635.995300292968750,750657.487487792968750,3,-15.598992347717285
266,0,0,7944,-15.5940256,3743633.318725585937500,750656.132507324218750,3,-15.594025611877441
267,0,0,7945,-15.5848722,3743630.642272949218750,750654.777282714843750,3,-15.584872245788574
268,0,0,7946,-15.5814362,3743627.965698242187500,750653.422302246093750,3,-15.581436157226562
269,0,0,7947,-15.5676012,3743625.289306640625000,750652.067077636718750,3,-15.567601203918457
270,0,0,7948,-15.5655651,3743622.612670898437500,750650.711914062500000,3,-15.565565109252930
271,0,0,7949,-15.5596800,3743619.936279296875000,750649.356872558593750,3,-15.559679985046387
272,0,0,7950,-15.5584126,3743617.259704589843750,750648.001708984375000,3,-15.558412551879883
273,0,0,7951,-15.5579386,3743614.583129882812500,750646.646728515625000,3,-15.557938575744629
274,0,0,7952,-15.5522289,3743611.906677246093750,750645.291503906250000,3,-15.552228927612305
275,0,0,7953,-15.5531483,3743609.230102539062500,750643.936523437500000,3,-15.553148269653320
276,0,0,7954,-15.5471973,3743606.553710937500000,750642.581298828125000,3,-15.547197341918945
277,0,0,7955,-15.5471973,3743603.877075195312500,750641.226318359375000,3,-15.547197341918945
278,0,0,7956,-15.5486803,3743601.200683593750000,750639.871093750000000,3,-15.548680305480957
279,0,0,7957,-15.5447884,3743598.524108886718750,750638.515930175781250,3,-15.544788360595703
280,0,0,7958,-15.5471745,3743595.847717285156250,750637.160888671875000,3,-15.547174453735352
281,0,0,7959,-15.5389032,3743593.171081542968750,750635.805725097656250,3,-15.538903236389160
282,0,0,7960,-15.5421638,3743590.494689941406250,750634.450683593750000,3,-15.542163848876953
283,0,0,7961,-15.5368376,3743587.818115234375000,750633.095520019531250,3,-15.536837577819824
284,0,0,7962,-15.5404272,3743585.141723632812500,750631.740478515625000,3,-15.540427207946777
285,0,0,7963,-15.5442743,3743582.465087890625000,750630.385314941406250,3,-15.544274330139160
286,0,0,7964,-15.5432129,3743579.788696289062500,750629.030273437500000,3,-15.543212890625000
287,0,0,7965,-15.5474987,3743577.112121582031250,750627.675109863281250,3,-15.547498703002930
288,0,0,7966,-15.5466242,3743574.435485839843750,750626.319885253906250,3,-15.546624183654785
289,0,0,7967,-15.5507994,3743571.759094238281250,750624.964904785156250,3,-15.550799369812012
290,0,0,7968,-15.5454988,3743569.082702636718750,750623.609680175781250,3,-15.545498847961426
291,0,0,7969,-15.5494833,3743566.406127929687500,750622.254699707031250,3,-15.549483299255371
292,0,0,7970,-15.5494833,3743563.729675292968750,750620.899475097656250,3,-15.549483299255371
293,0,0,7971,-15.5479107,3743561.053100585937500,750619.544494628906250,3,-15.547910690307617
294,0,0,7972,-15.5515776,3743558.376525878906250,750618.189270019531250,3,-15.551577568054199
295,0,0,7973,-15.5439043,3743555.700073242187500,750616.834289550781250,3,-15.543904304504395
296,0,0,7974,-15.5439043,3743553.023681640625000,750615.479125976562500,3,-15.543904304504395
297,0,0,7975,-15.5413084,3743550.347106933593750,750614.124084472656250,3,-15.541308403015137
298,0,0,7976,-15.5436811,3743547.670471191406250,750612.768920898437500,3,-15.543681144714355
299,0,0,7977,-15.5455942,3743544.994079589843750,750611.413879394531250,3,-15.545594215393066
